,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_cytokine_distsv,lf_transcription_factor_distsv,lf_t_lymphocyte_distsv,olabel,orig_index,label,prob_0,prob_1,prob_2
2743,analysis,5,6,35,43,"By  performing ranking correlation analysis, we demonstrated a positive correlation  between host viral loads and ELISpot responses of HIV Gag and Pol in untreated  subjects.",17263635_7,0,1,-1,-1,2743,-1,0.012232104,0.97633296,0.011434885
2763,receptors,14,15,79,88,The  effects of these retinoids are mediated through members of retinoic acid  receptors (RARs) and retinoid X receptors.,17277115_1,0,1,2,-1,2763,-1,0.0007768389,0.9932052,0.006018001
2764,receptors,21,22,111,120,The  effects of these retinoids are mediated through members of retinoic acid  receptors (RARs) and retinoid X receptors.,17277115_1,0,1,2,-1,2764,-1,0.0024261968,0.96808517,0.029488593
2765,receptors,8,9,42,51,"However, the role of individual  retinoid receptors in the pleiotropic effects of retinoids remains unclear.",17277115_2,0,1,2,-1,2765,-1,0.001227083,0.986552,0.012220957
2766,receptors,7,8,30,39,"To  dissect the role of these receptors in the immune system, we analyzed immune  cell development and function in mice conditionally lacking RARgamma, the third  member of the RAR family.",17277115_3,0,1,2,-1,2766,-1,0.0008518636,0.9922151,0.0069330623
2768,function,20,21,103,111,"To  dissect the role of these receptors in the immune system, we analyzed immune  cell development and function in mice conditionally lacking RARgamma, the third  member of the RAR family.",17277115_3,0,1,2,-1,2768,-1,0.05959153,0.35679698,0.5836114
2777,receptors,23,24,157,166,"Following the present concepts, the synthetic sphingosine analog of myriocin  FTY720 alters migration and homing of lymphocytes via sphingosine 1-phosphate  receptors.",17277153_0,0,1,2,-1,2777,-1,0.010597931,0.73132247,0.2580796
2799,cytokine genes,38,40,212,226," Specific stimulation of T lymphocytes by costimulation of CD3 and CD28 to mimic  activation by APCs induces translocation of GATA-3 from the cytoplasm to the  nucleus, with binding to the promoter region of Th2 cytokine genes, as  determined by chromatin immunoprecipitation.",17277157_3,-1,-1,-1,-1,2799,-1,0.6834558,0.29194757,0.024596713
2801,protein,24,25,158,165,"GATA-3 nuclear translocation is  dependent on its phosphorylation on serine residues by p38 MAPK, which  facilitates interaction with the nuclear transporter protein importin-alpha.",17277157_4,0,1,-1,-1,2801,-1,0.016244218,0.9541017,0.029654069
2805,function,4,5,29,37,We hypothesized that altered function of  CD4(+)CD25(high) Tregs might play a role in the breakdown of immunologic  self-tolerance in patients with SLE.,17277168_2,0,1,2,-1,2805,-1,0.055162463,0.6900943,0.25474322
2806,function,13,14,68,76,"In this study, we report a significant  decrease in the suppressive function of CD4(+)CD25(high) Tregs from peripheral  blood of patients with active SLE as compared with normal donors and patients  with inactive SLE.",17277168_3,0,1,2,-1,2806,-1,0.057369955,0.6333919,0.30923814
2807,blood,21,22,120,125,"In this study, we report a significant  decrease in the suppressive function of CD4(+)CD25(high) Tregs from peripheral  blood of patients with active SLE as compared with normal donors and patients  with inactive SLE.",17277168_3,0,1,-1,-1,2807,-1,3.1541727e-05,6.045178e-05,0.999908
2809,protein,19,20,115,122,"Notably, CD4(+)CD25(high) Tregs isolated from patients with  active SLE expressed reduced levels of FoxP3 mRNA and protein and poorly  suppressed the proliferation and cytokine secretion of CD4(+) effector T cells  in vitro.",17277168_4,0,1,-1,-1,2809,-1,0.0007916486,0.99812084,0.0010874855
2813,protein,9,10,46,53,"In contrast, the expression of FoxP3 mRNA and protein and in vitro  suppression of the proliferation of CD4(+) effector T cells by Tregs isolated  from inactive SLE patients, was comparable to that of normal individuals.",17277168_5,0,1,-1,-1,2813,-1,0.029601038,0.9324936,0.03790536
2816,protein,18,19,103,110,In  vitro activation of CD4(+)CD25(high) Tregs from patients with active SLE  increased FoxP3 mRNA and protein expression and restored their suppressive  function.,17277168_6,0,1,-1,-1,2816,-1,0.0048846737,0.98822623,0.0068890294
2817,function,25,26,154,162,In  vitro activation of CD4(+)CD25(high) Tregs from patients with active SLE  increased FoxP3 mRNA and protein expression and restored their suppressive  function.,17277168_6,0,1,2,-1,2817,-1,0.15076996,0.4706385,0.37859148
2818,function,15,16,86,94,"These data are the first to demonstrate a reversible defect in  CD4(+)CD25(high) Treg function in patients with active SLE, and suggest that  strategies to enhance the function of these cells might benefit patients with  this autoimmune disease.",17277168_7,0,1,2,-1,2818,-1,0.059348073,0.72671103,0.21394086
2819,function,30,31,168,176,"These data are the first to demonstrate a reversible defect in  CD4(+)CD25(high) Treg function in patients with active SLE, and suggest that  strategies to enhance the function of these cells might benefit patients with  this autoimmune disease.",17277168_7,0,1,2,-1,2819,-1,0.066371284,0.45243815,0.48119053
2821,Factors,0,1,0,7,"Factors that influence immune regulation in early life may be implicated in the  rise in allergic disease, including reduced microbial burden.",17295794_0,0,1,-1,-1,2821,-1,0.0002583531,0.9994407,0.00030086032
2823,regulatory T-cell function,11,14,48,74,The aim of the  study was to examine the infant regulatory T-cell function in relation to (a)  probiotic supplementation for the first 6 months of life and (b) the subsequent  development of an early allergic phenotype.,17295794_1,-1,-1,-1,-1,2823,-1,0.0011618756,0.003087044,0.995751
2824,blood,11,12,66,71,"One  hundred and seventy-eight children completed the study, with blood samples  available from 118 (60 placebo; 58 probiotic).",17295794_4,0,1,-1,-1,2824,-1,2.6664224e-05,6.7274006e-05,0.99990606
2826,CD4(+)CD25(+)CTLA4(+)cells,18,19,120,146,"The administration of probiotics was not associated with any  significant differences in the proportion of circulating  CD4(+)CD25(+)CTLA4(+)cells, or in the resting expression of FOXP3.",17295794_6,-1,-1,-1,-1,2826,-1,0.00012715704,0.00035018634,0.9995227
2829,analysis,4,5,21,29,"However,  regression analysis demonstrated that higher allergen-induced FOXP3 expression  was predicted by the presence of atopic dermatitis (p = 0.018) rather than  probiotics supplementation (p = 0.217).",17295794_10,0,1,-1,-1,2829,-1,0.007107027,0.9846652,0.008227719
2835,protein,9,10,46,53,"Therefore, we investigated the effect of WAS  protein (WASP) deficiency on the distribution and suppressor function of nTreg  cells.",17296785_1,0,1,-1,-1,2835,-1,0.021865474,0.9551371,0.022997454
2836,deficiency,13,14,61,71,"Therefore, we investigated the effect of WAS  protein (WASP) deficiency on the distribution and suppressor function of nTreg  cells.",17296785_1,0,1,-1,-1,2836,-1,0.017533723,0.104993254,0.87747306
2837,function,19,20,107,115,"Therefore, we investigated the effect of WAS  protein (WASP) deficiency on the distribution and suppressor function of nTreg  cells.",17296785_1,0,1,2,-1,2837,-1,0.059328396,0.3520691,0.5886025
2853,function,15,16,79,87,"Thus, WASP appears to play an important role in the  activation and suppressor function of nTreg cells, and a dysfunction or  incorrect localization of nTreg cells may contribute to the development of  autoimmunity in WAS patients.",17296785_8,0,1,2,-1,2853,-1,0.033551425,0.8489502,0.11749829
2856,protein,22,23,178,185,"The Wiskott-Aldrich syndrome, a primary human immunodeficiency, results from  defective expression of the hematopoietic-specific cytoskeletal regulator  Wiskott-Aldrich syndrome protein (WASP).",17296786_0,0,1,-1,-1,2856,-1,0.019883336,0.95951545,0.020601207
2873,cytokine IL-10,13,15,77,91,WKO nTreg cells are also defective in the secretion of the  immunomodulatory cytokine IL-10.,17296786_7,-1,-1,-1,-1,2873,-1,0.99927276,0.00037390247,0.00035329213
2874,cell function,13,15,60,73,"Overall, our data reveal a critical role for  WASP in nTreg cell function and implicate nTreg cell dysfunction in the  autoimmunity associated with WASP deficiency.",17296786_8,-1,-1,-1,-1,2874,-1,6.0963273e-05,0.00013148302,0.99980766
2876,deficiency,27,28,153,163,"Overall, our data reveal a critical role for  WASP in nTreg cell function and implicate nTreg cell dysfunction in the  autoimmunity associated with WASP deficiency.",17296786_8,0,1,-1,-1,2876,-1,0.00015285274,0.00025902552,0.9995881
2880,blood,25,26,160,165,"MAT-fusions were  evaluated for their ability to localize intracellularly, to induce  proliferation, and for their influence on cytokine patterns in peripheral blood  mononuclear cells (PBMCs) cultures.",17298430_3,0,1,-1,-1,2880,-1,2.0218224e-05,4.801427e-05,0.9999317
2888,function,15,16,73,81,We found that  neonatal CD4(+) T cells are uniquely poised for rapid Th2 function.,17312108_2,0,1,2,-1,2888,-1,0.040141918,0.105199136,0.854659
2891,protein,21,22,95,102,"Within 24 h  of activation, neonatal CD4(+) cells made high levels of IL-4 and IL-13 mRNA and  protein.",17312108_3,0,1,-1,-1,2891,-1,0.0031492906,0.99246734,0.0043833475
2896,function,2,3,11,19,Robust Th2 function and increased CNS-1  demethylation was a stable property that persisted in neonatal Th2 effectors.,17312108_6,0,1,2,-1,2896,-1,0.06822415,0.46383166,0.46794418
2897,transcription factor STAT6,2,5,5,31, The transcription factor STAT6 was not required for CNS-1 demethylation and this  state was already established in neonatal CD4 single-positive thymocytes.,17312108_7,-1,-1,-1,-1,2897,-1,0.000103560815,0.9996315,0.0002648481
2902,function,25,26,148,156,"Together, these results indicate  that neonatal CD4+ T cells possess distinct qualities that could predispose them  toward rapid, effector-like Th2 function.",17312108_9,0,1,2,-1,2902,-1,0.08300256,0.6298978,0.2870997
2905,protein,6,7,32,39,This study compared the role of protein kinase C  (PKC)theta and associated signaling molecules in the survival of activated  primary CD4+ vs CD8+ murine T cells.,17312138_1,0,1,-1,-1,2905,-1,0.03942753,0.9112105,0.049362008
2918,protein,21,22,121,128,"In addition, both c-Rel(-/-) and PKCtheta(-/-) T cells  also displayed impaired expression of the antiapoptotic Bcl-x(L) protein upon  activation.",17312138_5,0,1,-1,-1,2918,-1,0.06458435,0.8635045,0.07191117
2920,protein,3,4,16,23,"The addition of protein kinase B-mediated  survival signals could restore partially CD4+ T cell viability, but did not  dramatically influence CD8+ survival.",17312138_7,0,1,-1,-1,2920,-1,0.027112126,0.947409,0.025478916
2922,protein,1,2,7,14,Active protein kinase B was also unable to  restore proliferative responses in CD8+ PKCtheta(-/-) T cells.,17312138_8,0,1,-1,-1,2922,-1,0.028026478,0.94447047,0.02750308
2926,CD4,6,7,42,45,"Collectively, these data demonstrate that CD4+  and CD8+ T cell survival signals are differentially programmed.",17312138_10,-1,-1,-1,-1,2926,-1,0.007543469,0.09440417,0.89805233
2937,responses,18,19,114,123,These results suggest that Ag-carrying  gamma-PGA NPs are capable of inducing strong cellular and humoral immune  responses and might be potentially useful as effective vaccine adjuvants for the  therapy of infectious diseases.,17312143_8,-1,-1,-1,-1,2937,-1,0.99893814,0.0006107268,0.00045104336
2947,NF-AT,16,17,84,89,"Because TGF-beta1 expression by these T cells can be decreased by  cyclosporin A, a NF-AT inhibitor, NF-AT-mediated TGF-beta1 expression in T cells  was addressed by characterizing a NF-AT response element in the TGF-beta1  promoter.",17312153_2,-1,1,2,-1,2947,-1,0.00035486554,0.99904555,0.0005995399
2949,NF-AT,31,32,183,188,"Because TGF-beta1 expression by these T cells can be decreased by  cyclosporin A, a NF-AT inhibitor, NF-AT-mediated TGF-beta1 expression in T cells  was addressed by characterizing a NF-AT response element in the TGF-beta1  promoter.",17312153_2,-1,1,2,-1,2949,-1,0.0003891032,0.99901056,0.0006003347
2950,Analysis,0,1,0,8,Analysis of the mouse TGF-beta1 promoter (-1799 to +793) in  transfection experiments in T cell 68-41 hybridoma cells detected NF-AT binding  sites at positions +268 and +288 in the proximal promoter region.,17312153_3,0,1,-1,-1,2950,-1,0.019045958,0.9656601,0.015293954
2953,NF-AT,25,26,127,132,Analysis of the mouse TGF-beta1 promoter (-1799 to +793) in  transfection experiments in T cell 68-41 hybridoma cells detected NF-AT binding  sites at positions +268 and +288 in the proximal promoter region.,17312153_3,-1,1,2,-1,2953,-1,0.00042473726,0.99888116,0.00069405953
2954,NF-AT,3,4,12,17,"Binding of  NF-AT to this region was detected only in tolerant CD4+ T cells, but not in  fully activated CD4+ T cells by chromatin immunoprecipitation assays.",17312153_4,-1,1,2,-1,2954,-1,0.00036853278,0.99920326,0.00042826898
2957,NF-AT,4,5,21,26,"Activation  of these NF-AT sites was sufficient to induce TGF-beta1 promoter activity;  however, additional signaling due to full Ag stimulation blocked NF-AT-mediated  TGF-beta1 expression.",17312153_5,-1,1,2,-1,2957,-1,0.00092781225,0.99730384,0.0017683095
2959,factors,13,14,81,88,"Therefore,  TGF-beta1 expression in T cells is controlled by multiple regulatory factors  that have distinct functions in response to partial or full TCR activation.",17312153_7,0,1,-1,-1,2959,-1,0.00017128875,0.9996141,0.0002145723
2961,receptors,3,4,28,37,The retinoid-related orphan receptors (ROR) comprise a distinct subfamily of  nuclear receptors with the capacity to act as both repressors and activators of  transcription.,17312169_0,0,1,2,-1,2961,-1,0.00039896386,0.99734604,0.00225492
2970,protein,40,41,263,270,"Following sensitization and challenge, the  capacity of these animals to develop the allergic phenotype was severely  impaired as evidenced by attenuated eosinophilic pulmonary inflammation, reduced  numbers of CD4+ lymphocytes, and lower Th2 cytokines/chemokine protein and mRNA  expression in the lungs.",17312169_4,0,1,-1,-1,2970,-1,0.0023269888,0.9948043,0.0028686684
2977,protein,16,17,98,105," Diabetogenic splenocytes from NOD/Lt females were co-cultured in vitro with  SA-FasL, SA control protein, or alone without protein, and adoptively  transferred into NOD/Lt-Rag1(null) recipients for diabetes development.",17324464_2,0,1,-1,-1,2977,-1,0.0103012035,0.97766566,0.012033139
2978,protein,21,22,124,131," Diabetogenic splenocytes from NOD/Lt females were co-cultured in vitro with  SA-FasL, SA control protein, or alone without protein, and adoptively  transferred into NOD/Lt-Rag1(null) recipients for diabetes development.",17324464_2,0,1,-1,-1,2978,-1,0.011951837,0.97255355,0.015494662
2983,blood lymphocytes,5,7,40,57,Extracorporeal  treatment of peripheral blood lymphocytes using SA-FasL during disease onset  represents a novel approach that may alter the ability of pathogenic T cells to  mediate diabetes and have therapeutic utility in clinical management of IDDM.,17324464_5,-1,-1,-1,-1,2983,-1,1.704558e-05,3.9699917e-05,0.99994326
