,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,label,orig_index,olabel
1445,meningitis,31,32,186,196,"A family study revealed complete C9 deficiency in the patients healthy brother and half-normal C9 concentrations in his sister, his son (who also had experienced an episode of bacterial meningitis), and his niece, consistent with an inherited C9 deficiency.",2241452_6,0,1445,0
1449,infections,31,32,188,198,"This first case of recurrent meningitis in a white patient with complete C9 deficiency suggests that this complement defect may also be a risk factor for bacterial, especially neisserial, infections..",2241452_7,0,1449,0
1457,jaundice,3,4,26,34,Gross haemoglobinuria and jaundice occurred only after receiving postoperative transfusion of whole blood.,2310692_5,0,1457,0
1459,jaundice,13,14,86,94,Glucose 6-phosphate dehydrogenase variants: Gd (+) Alexandra associated with neonatal jaundice and Gd (-) Camperdown in a young man with lamellar cataracts.,23402_0,0,1459,0
1461,jaundice,11,12,64,72,"The first, of Italian extraction, suffered from severe neonatal jaundice following maternal ingestion of fresh broad beans (Vicia fava) both prenatally and postnatally  the expression of the enzymatic defect was much more severe in the neonatal period than on retesting in adolescence, when biochemical characterization showed unique features which justify designation as a new variant Gd (+) Alexandra.",23402_2,0,1461,0
1462,cataracts,16,17,89,98,"The second patient, a boy of Maltese extraction who was found to have bilateral lamellar cataracts at the age of 4 years, was identified as G6PD deficient only as a result of a survey of children of Mediterranean origin with unexplained cataract formation; he has approximately 15% of normal enzyme activity, with another unique combination of biochemical characteristics which has led to its designation as Gd (-) Camperdown.",23402_3,0,1462,0
1464,cataract,22,23,154,162,"Although this association may be coincidental, it prompts further attention to the possibility that under certain circumstances G6PD deficiency may favor cataract formation.",23402_4,0,1464,0
1466,carcinoma,21,22,143,152,"Statistical analysis of the two stage mutation model in von Hippel-Lindau disease, and in sporadic cerebellar haemangioblastoma and renal cell carcinoma.",2352258_0,0,1466,0
1468,carcinoma,9,10,56,65,It has been suggested recently that sporadic renal cell carcinoma may arise from a two stage mutation process.,2352258_2,0,1468,0
1469,carcinoma,10,11,64,73,"We analysed the age incidence curves for symptomatic renal cell carcinoma (n = 26) and cerebellar haemangioblastoma (n = 68) in 109 patients with von Hippel-Lindau (VHL) disease, and compared them to 104 patients with sporadic renal cell carcinoma and 43 patients with sporadic cerebellar haemangioblastoma.",2352258_3,0,1469,0
1471,carcinoma,45,46,238,247,"We analysed the age incidence curves for symptomatic renal cell carcinoma (n = 26) and cerebellar haemangioblastoma (n = 68) in 109 patients with von Hippel-Lindau (VHL) disease, and compared them to 104 patients with sporadic renal cell carcinoma and 43 patients with sporadic cerebellar haemangioblastoma.",2352258_3,0,1471,0
1472,carcinoma,7,8,40,49,"The age incidence curves for renal cell carcinoma and cerebellar haemangioblastoma in VHL disease were compatible with a single mutation model, whereas the age incidence curves for sporadic renal cell carcinoma and cerebellar haemangioblastoma suggested a two stage mutation process.",2352258_4,0,1472,0
1474,carcinoma,31,32,201,210,"The age incidence curves for renal cell carcinoma and cerebellar haemangioblastoma in VHL disease were compatible with a single mutation model, whereas the age incidence curves for sporadic renal cell carcinoma and cerebellar haemangioblastoma suggested a two stage mutation process.",2352258_4,0,1474,0
1475,carcinoma,7,8,58,67,Sporadic cerebellar haemangioblastoma and some renal cell carcinoma may arise from somatic mutations inactivating both alleles at the VHL locus..,2352258_6,0,1475,0
1522,tumor,21,22,129,134,"
Inactivation of both alleles of the RB1 gene during normal retinal development initiates the formation of a retinoblastoma (RB) tumor.",2601691_1,0,1522,0
1523,tumors,10,11,54,60,"To identify the mutations which inactivate RB1, 21 RB tumors isolated from 19 patients were analyzed with the polymerase chain reaction or an RNase protection assay or both.",2601691_2,0,1523,0
1524,tumors,8,9,41,47,"Mutations were identified in 13 of 21 RB tumors; in 8 tumors, the precise errors in nucleotide sequence were characterized.",2601691_3,0,1524,0
1525,tumors,12,13,54,60,"Mutations were identified in 13 of 21 RB tumors; in 8 tumors, the precise errors in nucleotide sequence were characterized.",2601691_3,0,1525,0
1526,tumors,37,38,230,236,"We were unable to detect expression of the mutant allele in lymphoblasts of three bilaterally affected patients, although the mutation was present in the genomic DNA and transcripts containing the mutations were obvious in the RB tumors in the absence of a normal RB1 allele.",2601691_5,0,1526,0
1546,bleeding,11,12,57,65,"
von Willebrand disease (vWD), the most common inherited bleeding disorder in humans, can result from either a quantitative or a qualitative defect in the adhesive glycoprotein, von Willebrand factor (vWF).",2786201_1,0,1546,0
1547,infections,12,13,99,109,Familial deficiency of the seventh component of complement associated with recurrent meningococcal infections.,2792129_0,0,1547,0
1548,meningitis,8,9,58,68,"
We describe an 11-year-old girl suffering from recurrent meningitis with a complete absence of the seventh component of complement (C7).",2792129_1,0,1548,0
1560,hepatitis,12,13,82,91,Genetically determined low C4: a predisposing factor to autoimmune chronic active hepatitis.,2862466_0,0,1560,0
1561,hepatitis,7,8,47,56,"
Of 26 patients with autoimmune chronic active hepatitis (CAH) starting in childhood 18 (69%) had low C4 and 5 (19%) had low C3 serum levels.",2862466_1,0,1561,0
1567,carcinoma,14,15,88,97,Von Hippel-Lindau disease maps to the region of chromosome 3 associated with renal cell carcinoma.,2894613_0,0,1567,0
1569,cancer,18,19,117,123,"
Von Hippel-Lindau disease (VHL) is an autosomal dominant disorder with inherited susceptibility to various forms of cancer, including hemangioblastomas of the central nervous system, phaeochromocytomas, pancreatic malignancies, and renal cell carcinomas.",2894613_1,0,1569,0
1570,malignancies,31,32,215,227,"
Von Hippel-Lindau disease (VHL) is an autosomal dominant disorder with inherited susceptibility to various forms of cancer, including hemangioblastomas of the central nervous system, phaeochromocytomas, pancreatic malignancies, and renal cell carcinomas.",2894613_1,0,1570,0
1571,death,9,10,66,71,"Renal cell carcinomas constitute a particularly frequent cause of death in this disorder, occurring as bilateral and multifocal tumours, and presenting at an earlier age than in sporadic, non-familial cases of this tumour type.",2894613_2,0,1571,0
1573,carcinoma,9,10,62,71,"Consequently, sporadic and VHL-associated forms of renal cell carcinoma might both result from alterations causing loss of function of the same tumour suppressor gene on this chromosome..",2894613_8,0,1573,0
1576,cataract,11,12,75,83,"
The Lowe oculocerebrorenal syndrome (OCRL) is characterized by congenital cataract, mental retardation, and defective renal tubular function.",2895982_1,0,1576,0
1581,anemia,3,4,33,39,Chronic nonspherocytic hemolytic anemia (CNSHA) and glucose 6 phosphate dehydrogenase (G6PD) deficiency in a patient with familial amyloidotic polyneuropathy (FAP).,2912886_0,0,1581,0
1582,polyneuropathy,22,23,143,157,Chronic nonspherocytic hemolytic anemia (CNSHA) and glucose 6 phosphate dehydrogenase (G6PD) deficiency in a patient with familial amyloidotic polyneuropathy (FAP).,2912886_0,0,1582,0
1583,hemolytic anemia,27,29,181,197,"
A new glucose-6-phosphate dehydrogenase (G6PD) variant with severe erythrocytic G6PD deficiency and a unique pH optimum is described in a young patient with chronic nonspherocytic hemolytic anemia (CNSHA) and familial amyloidotic polyneuropathy (FAP).",2912886_2,0,1583,0
1584,polyneuropathy,35,36,231,245,"
A new glucose-6-phosphate dehydrogenase (G6PD) variant with severe erythrocytic G6PD deficiency and a unique pH optimum is described in a young patient with chronic nonspherocytic hemolytic anemia (CNSHA) and familial amyloidotic polyneuropathy (FAP).",2912886_2,0,1584,0
1585,hemolysis,1,2,8,17,"Chronic hemolysis was present in the absence of infections, oxidant drugs or ingestion of faba beans.",2912886_3,0,1585,0
1586,infections,8,9,48,58,"Chronic hemolysis was present in the absence of infections, oxidant drugs or ingestion of faba beans.",2912886_3,0,1586,0
1591,infections,5,6,39,49,Inherited C3 deficiency with recurrent infections and glomerulonephritis.,2963536_0,0,1591,0
1592,glomerulonephritis,7,8,54,72,Inherited C3 deficiency with recurrent infections and glomerulonephritis.,2963536_0,0,1592,0
1595,glomerulonephritis,6,7,48,66,"A renal biopsy specimen revealed mesangiopathic glomerulonephritis, although significant levels of circulating IgG immune complexes were not detected.",2963536_5,0,1595,0
1597,infections,30,31,202,212,These findings further support the association of C3 deficiency with immune-complex disease and suggest that plasma infusion may be an adjunct to antibiotic therapy in the management of severe pyogenic infections in patients with C3 deficiency..,2963536_6,0,1597,0
1599,liver disease,38,40,188,201,"A deficiency of AAT in individuals homozygous for the PI Z allele occurs in about 1 in 2, 000-8, 000 caucasians and is associated with an increased risk of early adult onset emphysema and liver disease in childhood.",2989709_2,0,1599,0
1610,fever,12,13,75,80,"Hereditary deficiency of the third component of complement in a child with fever, skin rash, and arthralgias: response to transfusion of whole blood.",318684_0,0,1610,0
1611,rash,15,16,87,91,"Hereditary deficiency of the third component of complement in a child with fever, skin rash, and arthralgias: response to transfusion of whole blood.",318684_0,0,1611,0
1612,fever,7,8,53,58,"
A previously well 34-month-old male presenting with fever, skin rash, and arthralgias was found to lack C3 by immunochemical (undetectable) and hemolytic (1% normal) assays.",318684_1,0,1612,0
1613,rash,10,11,65,69,"
A previously well 34-month-old male presenting with fever, skin rash, and arthralgias was found to lack C3 by immunochemical (undetectable) and hemolytic (1% normal) assays.",318684_1,0,1613,0
1615,infections,17,18,105,115,"Thus, this child is a unique individual with inherited C3 deficiency presenting with absence of repeated infections, whose symptoms of fever, skin rash, and arthralgia were abated by whole blood transfusion..",318684_9,0,1615,0
1616,fever,22,23,135,140,"Thus, this child is a unique individual with inherited C3 deficiency presenting with absence of repeated infections, whose symptoms of fever, skin rash, and arthralgia were abated by whole blood transfusion..",318684_9,0,1616,0
1617,rash,25,26,147,151,"Thus, this child is a unique individual with inherited C3 deficiency presenting with absence of repeated infections, whose symptoms of fever, skin rash, and arthralgia were abated by whole blood transfusion..",318684_9,0,1617,0
1624,malignancy,8,9,74,84,Glucose 6-phosphate dehydrogenase deficiency and incidence of hematologic malignancy.,3348216_0,0,1624,0
1625,cancer,18,19,124,130,"
We have evaluated the hypothesis of a negative association between glucose 6-phosphate dehydrogenase (G6PD) deficiency and cancer in a cohort of 481 Sardinian males with hematological malignancies.",3348216_1,0,1625,0
