,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,label,orig_index,olabel
1475,cataract,43,44,237,245,"The second patient, a boy of Maltese extraction who was found to have bilateral lamellar cataracts at the age of 4 years, was identified as G6PD deficient only as a result of a survey of children of Mediterranean origin with unexplained cataract formation; he has approximately 15% of normal enzyme activity, with another unique combination of biochemical characteristics which has led to its designation as Gd (-) Camperdown.",23402_3,0,1475,0
1478,carcinoma,21,22,143,152,"Statistical analysis of the two stage mutation model in von Hippel-Lindau disease, and in sporadic cerebellar haemangioblastoma and renal cell carcinoma.",2352258_0,0,1478,0
1481,carcinoma,10,11,64,73,"We analysed the age incidence curves for symptomatic renal cell carcinoma (n = 26) and cerebellar haemangioblastoma (n = 68) in 109 patients with von Hippel-Lindau (VHL) disease, and compared them to 104 patients with sporadic renal cell carcinoma and 43 patients with sporadic cerebellar haemangioblastoma.",2352258_3,0,1481,0
1485,carcinoma,45,46,238,247,"We analysed the age incidence curves for symptomatic renal cell carcinoma (n = 26) and cerebellar haemangioblastoma (n = 68) in 109 patients with von Hippel-Lindau (VHL) disease, and compared them to 104 patients with sporadic renal cell carcinoma and 43 patients with sporadic cerebellar haemangioblastoma.",2352258_3,0,1485,0
1486,carcinoma,7,8,40,49,"The age incidence curves for renal cell carcinoma and cerebellar haemangioblastoma in VHL disease were compatible with a single mutation model, whereas the age incidence curves for sporadic renal cell carcinoma and cerebellar haemangioblastoma suggested a two stage mutation process.",2352258_4,0,1486,0
1489,carcinoma,7,8,58,67,Sporadic cerebellar haemangioblastoma and some renal cell carcinoma may arise from somatic mutations inactivating both alleles at the VHL locus..,2352258_6,0,1489,0
1536,tumor,21,22,129,134,"
Inactivation of both alleles of the RB1 gene during normal retinal development initiates the formation of a retinoblastoma (RB) tumor.",2601691_1,0,1536,0
1537,tumors,10,11,54,60,"To identify the mutations which inactivate RB1, 21 RB tumors isolated from 19 patients were analyzed with the polymerase chain reaction or an RNase protection assay or both.",2601691_2,0,1537,0
1538,tumors,8,9,41,47,"Mutations were identified in 13 of 21 RB tumors; in 8 tumors, the precise errors in nucleotide sequence were characterized.",2601691_3,0,1538,0
1539,tumors,12,13,54,60,"Mutations were identified in 13 of 21 RB tumors; in 8 tumors, the precise errors in nucleotide sequence were characterized.",2601691_3,0,1539,0
1540,tumors,37,38,230,236,"We were unable to detect expression of the mutant allele in lymphoblasts of three bilaterally affected patients, although the mutation was present in the genomic DNA and transcripts containing the mutations were obvious in the RB tumors in the absence of a normal RB1 allele.",2601691_5,0,1540,0
1561,bleeding,11,12,57,65,"
von Willebrand disease (vWD), the most common inherited bleeding disorder in humans, can result from either a quantitative or a qualitative defect in the adhesive glycoprotein, von Willebrand factor (vWF).",2786201_1,0,1561,0
1562,infections,12,13,99,109,Familial deficiency of the seventh component of complement associated with recurrent meningococcal infections.,2792129_0,0,1562,0
1577,hepatitis,12,13,82,91,Genetically determined low C4: a predisposing factor to autoimmune chronic active hepatitis.,2862466_0,0,1577,0
1578,hepatitis,7,8,47,56,"
Of 26 patients with autoimmune chronic active hepatitis (CAH) starting in childhood 18 (69%) had low C4 and 5 (19%) had low C3 serum levels.",2862466_1,0,1578,0
1583,carcinoma,14,15,88,97,Von Hippel-Lindau disease maps to the region of chromosome 3 associated with renal cell carcinoma.,2894613_0,0,1583,0
1586,malignancies,31,32,215,227,"
Von Hippel-Lindau disease (VHL) is an autosomal dominant disorder with inherited susceptibility to various forms of cancer, including hemangioblastomas of the central nervous system, phaeochromocytomas, pancreatic malignancies, and renal cell carcinomas.",2894613_1,0,1586,0
1587,death,9,10,66,71,"Renal cell carcinomas constitute a particularly frequent cause of death in this disorder, occurring as bilateral and multifocal tumours, and presenting at an earlier age than in sporadic, non-familial cases of this tumour type.",2894613_2,0,1587,0
1588,cancer,33,34,203,209,An alternative or prior event to oncogene activation in tumour formation may be the inactivation of a putative tumour suppressor which can be associated with both the inherited and sporadic forms of the cancer.,2894613_6,0,1588,0
1589,carcinoma,9,10,62,71,"Consequently, sporadic and VHL-associated forms of renal cell carcinoma might both result from alterations causing loss of function of the same tumour suppressor gene on this chromosome..",2894613_8,0,1589,0
1597,hemolytic anemia,2,4,23,39,Chronic nonspherocytic hemolytic anemia (CNSHA) and glucose 6 phosphate dehydrogenase (G6PD) deficiency in a patient with familial amyloidotic polyneuropathy (FAP).,2912886_0,0,1597,0
1598,polyneuropathy,22,23,143,157,Chronic nonspherocytic hemolytic anemia (CNSHA) and glucose 6 phosphate dehydrogenase (G6PD) deficiency in a patient with familial amyloidotic polyneuropathy (FAP).,2912886_0,0,1598,0
1599,hemolytic anemia,27,29,181,197,"
A new glucose-6-phosphate dehydrogenase (G6PD) variant with severe erythrocytic G6PD deficiency and a unique pH optimum is described in a young patient with chronic nonspherocytic hemolytic anemia (CNSHA) and familial amyloidotic polyneuropathy (FAP).",2912886_2,0,1599,0
1600,polyneuropathy,35,36,231,245,"
A new glucose-6-phosphate dehydrogenase (G6PD) variant with severe erythrocytic G6PD deficiency and a unique pH optimum is described in a young patient with chronic nonspherocytic hemolytic anemia (CNSHA) and familial amyloidotic polyneuropathy (FAP).",2912886_2,0,1600,0
1601,hemolysis,1,2,8,17,"Chronic hemolysis was present in the absence of infections, oxidant drugs or ingestion of faba beans.",2912886_3,0,1601,0
1602,infections,8,9,48,58,"Chronic hemolysis was present in the absence of infections, oxidant drugs or ingestion of faba beans.",2912886_3,0,1602,0
1607,infections,5,6,39,49,Inherited C3 deficiency with recurrent infections and glomerulonephritis.,2963536_0,0,1607,0
1608,glomerulonephritis,7,8,54,72,Inherited C3 deficiency with recurrent infections and glomerulonephritis.,2963536_0,0,1608,0
1609,infections,16,17,114,124,"
A 10-year-old Laotian boy had homozygous deficiency of the third component of complement and recurrent bacterial infections beginning at age 5 months.",2963536_1,0,1609,0
1611,glomerulonephritis,6,7,48,66,"A renal biopsy specimen revealed mesangiopathic glomerulonephritis, although significant levels of circulating IgG immune complexes were not detected.",2963536_5,0,1611,0
1613,infections,30,31,202,212,These findings further support the association of C3 deficiency with immune-complex disease and suggest that plasma infusion may be an adjunct to antibiotic therapy in the management of severe pyogenic infections in patients with C3 deficiency..,2963536_6,0,1613,0
1615,liver disease,38,40,188,201,"A deficiency of AAT in individuals homozygous for the PI Z allele occurs in about 1 in 2, 000-8, 000 caucasians and is associated with an increased risk of early adult onset emphysema and liver disease in childhood.",2989709_2,0,1615,0
1626,fever,12,13,75,80,"Hereditary deficiency of the third component of complement in a child with fever, skin rash, and arthralgias: response to transfusion of whole blood.",318684_0,0,1626,0
1627,rash,15,16,87,91,"Hereditary deficiency of the third component of complement in a child with fever, skin rash, and arthralgias: response to transfusion of whole blood.",318684_0,0,1627,0
1628,fever,7,8,53,58,"
A previously well 34-month-old male presenting with fever, skin rash, and arthralgias was found to lack C3 by immunochemical (undetectable) and hemolytic (1% normal) assays.",318684_1,0,1628,0
1629,rash,10,11,65,69,"
A previously well 34-month-old male presenting with fever, skin rash, and arthralgias was found to lack C3 by immunochemical (undetectable) and hemolytic (1% normal) assays.",318684_1,0,1629,0
1630,rash,50,51,268,272,A transfusion of 320 ml 1-hour-old normal whole blood on the fifty-second day resulted in transitory elevation of the C3 level to 25 mg/dl with a fall-off (approximately 2 1/2% per hour) to undetectable levels by 69 hours; it was followed by disappearance of the skin rash and arthralgias and return to normal of the previously elevated temperature and CRP levels.,318684_7,0,1630,0
1631,infections,17,18,105,115,"Thus, this child is a unique individual with inherited C3 deficiency presenting with absence of repeated infections, whose symptoms of fever, skin rash, and arthralgia were abated by whole blood transfusion..",318684_9,0,1631,0
1633,rash,25,26,147,151,"Thus, this child is a unique individual with inherited C3 deficiency presenting with absence of repeated infections, whose symptoms of fever, skin rash, and arthralgia were abated by whole blood transfusion..",318684_9,0,1633,0
1639,malignancy,8,9,74,84,Glucose 6-phosphate dehydrogenase deficiency and incidence of hematologic malignancy.,3348216_0,0,1639,0
1640,cancer,18,19,124,130,"
We have evaluated the hypothesis of a negative association between glucose 6-phosphate dehydrogenase (G6PD) deficiency and cancer in a cohort of 481 Sardinian males with hematological malignancies.",3348216_1,0,1640,0
1641,malignancies,28,29,185,197,"
We have evaluated the hypothesis of a negative association between glucose 6-phosphate dehydrogenase (G6PD) deficiency and cancer in a cohort of 481 Sardinian males with hematological malignancies.",3348216_1,0,1641,0
1658,hemolytic anemia,16,18,119,135,Diverse point mutations in the human glucose-6-phosphate dehydrogenase gene cause enzyme deficiency and mild or severe hemolytic anemia.,3393536_0,0,1658,0
1660,jaundice,39,40,199,207,"Single point mutations were also found in G6PD Metaponto (Southern Italy) and in G6PD Ilesha (Nigeria), which are asymptomatic, and in G6PD Chatham, which was observed in an Indian boy with neonatal jaundice.",3393536_8,0,1660,0
1661,hemolytic anemia,51,53,239,255,"In G6PD "" Matera, "" which is now known to be the same as G6PD A-, two separate point mutations were found, one of which is the same as in G6PD A. In G6PD Santiago, a de novo mutation (glycine----arginine) is associated with severe chronic hemolytic anemia.",3393536_9,0,1661,0
1672,tumors,9,10,63,69,Deletions of a DNA sequence in retinoblastomas and mesenchymal tumors: organization of the sequence and its encoded protein.,3480530_0,0,1672,0
1674,tumor,4,5,31,36,"
Retinoblastoma is a childhood tumor that can arise because of mutant alleles acquired as somatic or germinal mutations.",3480530_1,0,1674,0
1676,tumors,15,16,95,101,We now report that this segment is additionally the target of somatic mutations in mesenchymal tumors among patients having no apparent predisposition to retinoblastoma and no previous evidence of retinoblastoma.,3480530_5,0,1676,0
