,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,olabel,orig_index,label,prob_0,prob_1
4802,drinking water,20,22,68,82,2. Male SD rats (n = 30) were treated with Ato (50 mg/kg per day in drinking water) or tap water for 15 days.,17042910_4,-1,-1,-1,4802,-1,0.93336296,0.06663708
4805,Ato,2,3,7,10,"In the Ato + Dex group, SBP was increased from 113 +/- 2 to 119 +/- 2 mmHg on Days 4 to 14, respectively (P < 0.001), but was significantly lower than SBP in the group treated with Dex alone (P < 0.05).",17042910_11,-1,-1,-1,4805,-1,0.87793976,0.12206025
4809,Ato,12,13,84,87,"Endothelial-dependent relaxation and eNOS mRNA expression were greater in the Dex + Ato group than in the Dex only group (P < 0.05 and P < 0.0001, respectively).",17042910_12,-1,-1,-1,4809,-1,0.97499406,0.025005901
4813,Ato,9,10,52,55,Aortic superoxide production was lower in the Dex + Ato group compared with the group treated with Dex alone (P < 0.0001).,17042910_13,-1,-1,-1,4813,-1,0.9883873,0.011612738
4815,Ato,2,3,15,18,"Treatment with Ato improved endothelial function, reduced superoxide production and reduced SBP in Dex-treated SD rats.",17042910_15,-1,-1,-1,4815,-1,0.9979079,0.0020921065
4835,hypotonia,14,15,79,88,"In the classical form it presents as neonatal apnea, intractable seizures, and hypotonia, followed by significant psychomotor retardation.",17074608_2,-1,-1,-1,4835,-1,0.0012298216,0.9987702
4837,valproate,32,33,222,231,"This report describes a patient with mild language delay and mental retardation, who was found to have nonketotic hyperglycinemia following her presentation with acute encephalopathy and chorea shortly after initiation of valproate therapy.",17074608_4,-1,-1,-1,4837,-1,0.9988888,0.0011112553
4838,citrate toxicity,1,3,7,23,Severe citrate toxicity complicating volunteer apheresis platelet donation.,17111419_0,-1,-1,-1,4838,-1,0.21884759,0.78115237
4839,citrate toxicity,6,8,27,43,We report a case of severe citrate toxicity during volunteer donor apheresis platelet collection.,17111419_1,-1,-1,-1,4839,-1,0.2823131,0.7176869
4845,calcium gluconate,4,6,37,54,"Empirical treatment with intravenous calcium gluconate was initiated, and muscle contractions slowly subsided over approximately 10 to 15 minutes.",17111419_7,-1,-1,-1,4845,-1,0.9985409,0.0014591633
4851,citrate toxicity,22,24,161,177,We conclude that careful screening for medications and underlying conditions predisposing to hypocalcemia is recommended to help prevent severe reactions due to citrate toxicity.,17111419_10,-1,-1,-1,4851,-1,0.2673635,0.7326365
4854,focal cerebral ischemia,5,8,43,66,Delayed institution of hypertension during focal cerebral ischemia: effect on brain edema.,1711760_0,-1,-1,-1,4854,-1,0.0012938239,0.9987062
4855,brain edema,11,13,78,89,Delayed institution of hypertension during focal cerebral ischemia: effect on brain edema.,1711760_0,-1,-1,-1,4855,-1,0.0013529127,0.99864715
4857,brain edema,19,21,117,128,The effect of induced hypertension instituted after a 2-h delay following middle cerebral artery occlusion (MCAO) on brain edema formation and histochemical injury was studied.,1711760_1,-1,-1,-1,4857,-1,0.001488617,0.9985114
4861,h,22,23,83,84,"In the hypertensive group (n = 7), the MAP was elevated by 25-30 mm Hg beginning 2 h after MCAO.",1711760_4,-1,-1,-1,4861,-1,0.049444508,0.95055556
4863,"2,3,5-triphenyltetrazolium",8,9,48,74,"The extent of neuronal injury was determined by 2,3,5-triphenyltetrazolium staining.",1711760_8,-1,-1,-1,4863,-1,0.9978587,0.002141241
4864,"2,3,5-triphenyltetrazolium",8,9,48,74,"The extent of neuronal injury was determined by 2,3,5-triphenyltetrazolium staining.",1711760_8,-1,-1,-1,4864,-1,0.9978587,0.002141241
4869,h,8,9,71,72,"The data indicate that phenylephrine-induced hypertension instituted 2 h after MCAO does not aggravate edema in the ischemic core, that it improves edema in the periphery of the ischemic territory, and that it reduces the area of histochemical neuronal dysfunction.",1711760_12,-1,-1,-1,4869,-1,0.09143695,0.908563
4881,calcineurin inhibitors,12,14,82,104,"Because sirolimus does not share the vasomotor renal adverse effects exhibited by calcineurin inhibitors, it has been designated a 'non-nephrotoxic drug'.",17147461_4,-1,-1,-1,4881,-1,0.99843484,0.0015651166
4884,acute renal dysfunction,17,20,111,134,"However, clinical reports suggest that, under some circumstances, sirolimus is associated with proteinuria and acute renal dysfunction.",17147461_5,-1,-1,-1,4884,-1,0.0016496731,0.9983504
4885,chronic renal damage,10,13,60,80,A common risk factor appears to be presence of pre-existing chronic renal damage.,17147461_6,-1,-1,-1,4885,-1,0.0023847283,0.99761534
4888,acute renal dysfunction,1,4,4,27,The acute renal dysfunction associated with sirolimus (such as in delayed graft function) may be due to suppression of compensatory renal cell proliferation and survival/repair processes.,17147461_9,-1,-1,-1,4888,-1,0.001820216,0.9981798
4893,enzyme inhibitors,46,48,296,313,"Although these adverse effects occur in some patients, their occurrence could be minimised by knowledge of the molecular effects of sirolimus on the kidney, the use of sirolimus in appropriate patient populations, close monitoring of proteinuria and renal function, use of angiotensin-converting enzyme inhibitors or angiotensin II receptor blockers if proteinuria occurs and withdrawal if needed.",17147461_10,-1,-1,-1,4893,-1,0.99814284,0.0018571332
4894,angiotensin II receptor blockers,49,53,317,349,"Although these adverse effects occur in some patients, their occurrence could be minimised by knowledge of the molecular effects of sirolimus on the kidney, the use of sirolimus in appropriate patient populations, close monitoring of proteinuria and renal function, use of angiotensin-converting enzyme inhibitors or angiotensin II receptor blockers if proteinuria occurs and withdrawal if needed.",17147461_10,-1,-1,-1,4894,-1,0.9984622,0.0015378499
4900,SRL,2,3,11,14,"Sirolimus (SRL) is a new, potent immunosuppressive agent.",17175308_1,-1,-1,-1,4900,-1,0.9979545,0.0020454512
4904,SRL,18,19,128,131,"We retrospectively examined the records of 25 renal transplant patients, who developed or displayed increased proteinuria after SRL conversion.",17175308_3,-1,-1,-1,4904,-1,0.9938771,0.006122842
4905,SRL,13,14,55,58,"The patient cohort (14 men, 11 women) was treated with SRL as conversion therapy, due to chronic allograft nephropathy (CAN) (n = 15) neoplasia (n = 8); Kaposi's sarcoma, Four skin cancers, One intestinal tumors, One renal cell carsinom) or BK virus nephropathy (n = 2).",17175308_4,-1,-1,-1,4905,-1,0.99565744,0.0043426235
4907,Kaposi's sarcoma,37,40,153,169,"The patient cohort (14 men, 11 women) was treated with SRL as conversion therapy, due to chronic allograft nephropathy (CAN) (n = 15) neoplasia (n = 8); Kaposi's sarcoma, Four skin cancers, One intestinal tumors, One renal cell carsinom) or BK virus nephropathy (n = 2).",17175308_4,-1,-1,-1,4907,-1,0.0043370086,0.995663
4911,SRL,0,1,0,3,SRL was started at a mean of 78 +/- 42 (15 to 163) months after transplantation.,17175308_5,-1,-1,-1,4911,-1,0.13860954,0.8613905
4912,SRL,3,4,18,21,Mean follow-up on SRL therapy was 20 +/- 12 (6 to 43) months.,17175308_6,-1,-1,-1,4912,-1,0.9631124,0.0368876
4921,SRL,3,4,17,20,0.8 mg/dL before SRL therapy and 2.53 +/- 1.9 mg/dL at last follow-up (P = .14).,17175308_15,-1,-1,-1,4921,-1,0.9971608,0.0028392314
4922,Kaposi's sarcoma,5,8,32,48,Five patients displayed CAN and Kaposi's sarcoma.,17175308_17,-1,-1,-1,4922,-1,0.004503189,0.99549687
4925,SRL,8,9,46,49,Heavy proteinuria was common after the use of SRL as rescue therapy for renal transplantation.,17175308_20,-1,-1,-1,4925,-1,0.99786097,0.0021390133
4927,SRL,8,9,54,57,The possibility of de novo glomerular pathology under SRL treatment requires further investigation by renal biopsy.,17175308_22,-1,-1,-1,4927,-1,0.99651414,0.0034859362
4933,5-HT,26,27,157,161,"The goal of this study was to assess the interactive effects of chronic anabolic androgenic steroid (AAS) exposure and brain serotonin (5-hydroxytryptamine, 5-HT) depletion on behavior of pubertal male rats.",17194457_1,-1,-1,-1,4933,-1,0.9980994,0.0019006252
4939,5-HT,3,4,16,20,"Brain levels of 5-HT and its metabolite, 5-hydroxyindoleacetic acid (5-HIAA), were determined using HPLC.",17194457_6,-1,-1,-1,4939,-1,0.99812526,0.0018747422
4940,5-HT,5,6,46,50,PCPA significantly and substantially depleted 5-HT and 5-HIAA in all brain regions examined.,17194457_7,-1,-1,-1,4940,-1,0.99812704,0.0018730005
4941,5-HT,5,6,44,48,"Chronic T treatment significantly decreased 5-HT and 5-HIAA in certain brain areas, but to a much lesser extent than PCPA.",17194457_8,-1,-1,-1,4941,-1,0.9982039,0.0017960945
4946,5-HT,16,17,83,87,"Based on these data, it can be speculated that pubertal AAS users with low central 5-HT may be especially prone to exhibit aggressive behavior.",17194457_12,-1,-1,-1,4946,-1,0.9983878,0.0016121769
4948,ifosfamide renal toxicity,3,6,23,48,Long-term follow-up of ifosfamide renal toxicity in children treated for malignant mesenchymal tumors: an International Society of Pediatric Oncology report.,1720453_0,-1,-1,-1,4948,-1,0.6165725,0.3834275
4950,mesenchymal tumors,8,10,49,67,The renal function of 74 children with malignant mesenchymal tumors in complete remission and who have received the same ifosfamide chemotherapy protocol (International Society of Pediatric Oncology Malignant Mesenchymal Tumor Study 84 [SIOP MMT 84]) were studied 1 year after the completion of treatment.,1720453_1,-1,-1,-1,4950,-1,0.003289086,0.9967109
4952,Malignant Mesenchymal Tumor,28,31,199,226,The renal function of 74 children with malignant mesenchymal tumors in complete remission and who have received the same ifosfamide chemotherapy protocol (International Society of Pediatric Oncology Malignant Mesenchymal Tumor Study 84 [SIOP MMT 84]) were studied 1 year after the completion of treatment.,1720453_1,-1,-1,-1,4952,-1,0.0056280685,0.9943719
4962,Fanconi,30,31,168,175,Two subsets of patients were identified from this latter group: the first included four patients (5% of the total population) who developed major toxicity resulting in Fanconi's syndrome (TDFS); and the second group included five patients with elevated beta 2 microglobulinuria and low phosphate reabsorption.,1720453_8,-1,-1,-1,4962,-1,0.06534753,0.9346525
4972,1-(2-phenethyl)-4-(2-pyridyl)-piperazine,10,11,55,95,"To begin addressing this need, we characterized UMB24 (1-(2-phenethyl)-4-(2-pyridyl)-piperazine) and (+/-)-SM 21 (3alpha-tropanyl-2-(4-chorophenoxy)butyrate) in receptor binding and behavioral studies.",17241657_3,-1,-1,-1,4972,-1,0.9961067,0.0038932632
4973,1-(2-phenethyl)-4-(2-pyridyl)-piperazine,10,11,55,95,"To begin addressing this need, we characterized UMB24 (1-(2-phenethyl)-4-(2-pyridyl)-piperazine) and (+/-)-SM 21 (3alpha-tropanyl-2-(4-chorophenoxy)butyrate) in receptor binding and behavioral studies.",17241657_3,-1,-1,-1,4973,-1,0.9961067,0.0038932632
5005,4-DAMP,8,9,84,90,"The muscarinic receptor antagonists atropine, 4-diphenylacetoxy-N-methylpiperidine (4-DAMP) ('M(1)/M(3)/M(5)-selective'), methoctramine ('M(2)-selective') and pirenzepine ('M(1)-selective') antagonized the tonic component of the electrical field stimulation-evoked contractile response more potently than the phasic component.",17244258_6,-1,-1,-1,5005,-1,0.9967263,0.0032736901
5006,4-DAMP,0,1,0,6,4-DAMP inhibited the tonic contractions in controls more potently than methoctramine and pirenzepine.,17244258_7,-1,-1,-1,5006,-1,0.9984541,0.0015459021
5007,4-DAMP,24,25,178,184,"In inflamed preparations, the muscarinic receptor antagonism on the phasic component of the electrical field stimulation-evoked contraction was decreased and the pirenzepine and 4-DAMP antagonism on the tonic component was much less efficient than in controls.",17244258_8,-1,-1,-1,5007,-1,0.99829155,0.0017084318
5009,ATP,5,6,36,39,"While contractions to carbachol and ATP were the same in inflamed and in control strips when related to a reference potassium response, isoprenaline-induced relaxations were smaller in inflamed strips.",17244258_10,-1,-1,-1,5009,-1,0.99858606,0.0014139963
5013,cardiovascular disease,14,16,101,123,"BACKGROUND: Inhibition of cardiac sympathetic tone represents an important strategy for treatment of cardiovascular disease, including arrhythmia, coronary heart disease, and chronic heart failure.",17261653_1,-1,-1,-1,5013,-1,0.0021430862,0.9978569
5015,coronary heart disease,20,23,147,169,"BACKGROUND: Inhibition of cardiac sympathetic tone represents an important strategy for treatment of cardiovascular disease, including arrhythmia, coronary heart disease, and chronic heart failure.",17261653_1,-1,-1,-1,5015,-1,0.0022069023,0.9977931
5016,chronic heart failure,25,28,175,196,"BACKGROUND: Inhibition of cardiac sympathetic tone represents an important strategy for treatment of cardiovascular disease, including arrhythmia, coronary heart disease, and chronic heart failure.",17261653_1,-1,-1,-1,5016,-1,0.0022399612,0.99776006
5028,cerebral palsy,6,8,31,45,Cardiac arrest in a child with cerebral palsy undergoing sevoflurane induction of anesthesia after preoperative clonidine.,17263743_0,-1,-1,-1,5028,-1,0.0013354212,0.9986646
5032,cerebral palsy,9,11,45,59,"We present a case of a 5-year-old child with cerebral palsy and seizure disorder, receiving clonidine for restlessness, who presented for placement of a baclofen pump.",17263743_2,-1,-1,-1,5032,-1,0.0011571469,0.99884284
5035,restlessness,18,19,106,118,"We present a case of a 5-year-old child with cerebral palsy and seizure disorder, receiving clonidine for restlessness, who presented for placement of a baclofen pump.",17263743_2,-1,-1,-1,5035,-1,0.0016804929,0.99831945
5037,anxiety,27,28,166,173,"Without the knowledge of the medical personnel, the patient's mother administered three doses of clonidine during the evening before and morning of surgery to reduce anxiety.",17263743_3,-1,-1,-1,5037,-1,0.005609882,0.9943901
5043,abdominal pain,15,17,65,79,"The very next day, she presented at the emergency room (ER) with abdominal pain, nausea and vomiting.",17285209_2,-1,-1,-1,5043,-1,0.001980481,0.9980196
5044,nausea and vomiting,18,21,81,100,"The very next day, she presented at the emergency room (ER) with abdominal pain, nausea and vomiting.",17285209_2,-1,-1,-1,5044,-1,0.0021924442,0.99780756
5051,clavulanic acid,8,10,62,77,Granulomatous hepatitis due to combination of amoxicillin and clavulanic acid.,1728522_0,-1,-1,-1,5051,-1,0.9986687,0.001331388
5058,clavulanic acid,26,28,159,174,"As penicillin derivatives and amoxicillin alone are known to induce such types of lesions, the amoxicillin component, with or without a potentiating effect of clavulanic acid, might have a major role.",1728522_4,-1,-1,-1,5058,-1,0.99874383,0.0012562225
5061,atrioventricular block,6,8,37,59,"A patient with sinus bradycardia and atrioventricular block, induced by carbamazepine, prompted an extensive literature review of all previously reported cases.",1728915_2,-1,-1,-1,5061,-1,0.0031053086,0.9968947
5064,carbamazepine overdose,12,14,75,97,One patient group developed sinus tachycardias in the setting of a massive carbamazepine overdose.,1728915_4,-1,-1,-1,5064,-1,0.64208865,0.35791138
5084,adriamycin cardiomyopathy,25,27,180,205,"Using a rat model of adriamycin-induced cardiomyopathy, we tested the hypothesis that abnormal cardiac adrenergic neuron activity may appear and be exacerbated dose-dependently in adriamycin cardiomyopathy.",1732442_2,-1,-1,-1,5084,-1,0.7083444,0.29165563
5093,hearing loss,22,24,145,157,"The influence of smoking during pregnancy on the developing cochlea has not been estimated, although smoking has been positively associated with hearing loss in adults.",17343925_1,-1,-1,-1,5093,-1,0.0055880495,0.994412
5095,hearing impairment,12,14,69,87,METHODS: This study was undertaken as part of neonatal screening for hearing impairment and involved both ears of 200 newborns.,17343925_3,-1,-1,-1,5095,-1,0.005104078,0.9948959
5101,heroin dependence,10,12,70,87,Syncope and QT prolongation among patients treated with methadone for heroin dependence in the city of Copenhagen.,17344330_0,-1,-1,-1,5101,-1,0.64366746,0.35633257
5103,torsade de pointes,11,14,60,78,Prolongation of the QT interval in the ECG of patients with torsade de pointes (TdP) has been reported in methadone users.,17344330_2,-1,-1,-1,5103,-1,0.0027788337,0.9972211
