,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,label,orig_index,olabel
7406,uveitis,5,6,38,45,Intraocular pressure in patients with uveitis treated with fluocinolone acetonide implants.,17923537_0,-1,-1,1,7406,-1
6388,metastases,26,27,120,130,"METHODS: Mannitol (18% solution; 1 g/kg) was administered as a bolus to patients (ten had malignant glioma, seven brain metastases and four meningioma) about 30 minutes before craniotomy.",17019386_6,-1,-1,1,6388,-1
13270,adenocarcinoma,16,17,103,117,Angiosarcoma of the liver occurred in a 76-year-old man who had been treated for a well-differentiated adenocarcinoma of the liver with diethylstilbestrol for 13 years.,567256_1,-1,-1,1,13270,-1
5212,cardiotoxicity,10,11,83,97,Dexrazoxane (ICRF-187) is recommended for protection against anthracycline-induced cardiotoxicity.,15897593_2,-1,1,1,5212,1
14607,paramethasone,10,11,47,60,"In the two patients, skin and ELISA tests with paramethasone were negative, as was the prick test with each of its excipients.",7582165_5,0,-1,0,14607,0
8615,cisplatin,34,35,206,215,"We used an in vitro model of chemotherapy induced peripheral neuropathy that closely mimic the in vivo condition by exposing primary cultures of dorsal root ganglion (DRG) sensory neurons to paclitaxel and cisplatin, two widely used and highly effective chemotherapeutic drugs.",18809400_2,0,-1,0,8615,0
10554,schizophrenia,24,25,180,193,"Administered to healthy volunteers, a subanesthetic dose of the non-competitive NMDA receptor antagonist ketamine leads to psychopathological symptoms similar to those observed in schizophrenia.",20727411_2,-1,1,1,10554,1
3015,absence epilepsy,6,8,45,61,"By understanding the underlying mechanism of absence epilepsy, we can avoid the inappropriate use of anticonvulsants in children with epilepsy and prevent drug-induced absence seizures.",12536034_7,-1,-1,1,3015,-1
6689,5-hydroxyindoleacetic acid,8,10,41,67,"Brain levels of 5-HT and its metabolite, 5-hydroxyindoleacetic acid (5-HIAA), were determined using HPLC.",17194457_6,-1,-1,0,6689,-1
2689,cidofovir,2,3,7,16,Use of cidofovir in 1 child was associated with progressive renal failure and neutropenia.,12093990_20,-1,-1,0,2689,-1
16292,calcium chloride,2,4,10,26,Effect of calcium chloride and 4-aminopyridine therapy on desipramine toxicity in rats.,8800187_0,-1,-1,0,16292,-1
4507,rheumatoid arthritis,43,45,267,287,Short- and intermediate-term treatment with therapeutic (10 or 20 mg daily) and supratherapeutic (40 or 80 mg daily) valdecoxib doses was not associated with an increased incidence of thrombotic events relative to nonselective NSAIDs or placebo in osteoarthritis and rheumatoid arthritis patients in controlled clinical trials.,15266215_9,-1,1,1,4507,1
11534,gentamicin,9,10,44,54,Nephrotoxic doses (40 mg/kg body wt/day) of gentamicin were injected during the last nine days of study to the animals of groups II to IV.,2709684_6,0,-1,0,11534,0
11028,acetylcholine,1,2,4,17,Her acetylcholine receptor antibody level was markedly elevated.,2385256_6,0,-1,0,11028,0
608,isoproterenol,5,6,52,65,"Bromocriptine-induced hypotension was unaffected by isoproterenol pretreatment, while tachycardia was reversed to significant bradycardia, an effect that was partly reduced by i.v.",10721819_5,0,-1,0,608,0
9267,pyrazinamide,4,5,38,50,Dysosmia disappeared completely after pyrazinamide withdrawal and recurred after its rechallenge.,19674115_5,-1,-1,0,9267,-1
16757,steroids,18,19,143,151,"Although the neuroactive steroids were considerably less potent than the benzodiazepine clonazepam in protecting against pilocarpine seizures, steroids with the 5 alpha,3 alpha-configuration had comparable or higher protective index values (TD50 for motor impairment divided by ED50 for seizure protection) than clonazepam, indicating that some neuroactive steroids may have lower relative toxicity.",9121607_4,0,-1,0,16757,0
10552,NMDA,11,12,80,84,"Administered to healthy volunteers, a subanesthetic dose of the non-competitive NMDA receptor antagonist ketamine leads to psychopathological symptoms similar to those observed in schizophrenia.",20727411_2,-1,-1,0,10552,-1
8538,focal segmental glomerulosclerosis,9,12,58,92,A 61-year-old Japanese man with nephrotic syndrome due to focal segmental glomerulosclerosis was initially responding well to steroid therapy.,18754075_1,-1,-1,1,8538,-1
8609,neurotoxicity,6,7,52,65,Alpha-lipoic acid prevents mitochondrial damage and neurotoxicity in experimental chemotherapy neuropathy.,18809400_0,-1,1,1,8609,1
13661,propranolol,4,5,29,40,Patients tapped faster after propranolol than diazepam and they were more sedated after diazepam than propranolol.,6387529_4,0,-1,0,13661,0
14120,tumor,13,14,90,95,"The data extend the findings of other investigators, further establishing the DES-induced tumor as a model for study of PRL cellular control mechanisms.",6888657_9,-1,1,1,14120,1
14315,bupivacaine,8,9,74,85,"Neurologic effects of subarachnoid administration of 2-chloroprocaine-CE, bupivacaine, and low pH normal saline in dogs.",7199841_0,0,-1,0,14315,0
14862,agoraphobia,3,4,20,31,Controlled study in agoraphobia with panic disorder.,7802851_1,-1,1,1,14862,1
10927,Seizure,0,1,0,7,Seizure activity with imipenem therapy: incidence and risk factors.,2343592_0,-1,1,1,10927,1
4349,hyperkinesis,8,9,53,65,"A 3-year-old girl had behavioral deterioration, with hyperkinesis, irritability, and sleeping difficulties after the therapeutic administration of isoniazid.",150790_1,-1,-1,1,4349,-1
1500,nitric oxide,5,7,26,38,It has been proposed that nitric oxide (NO) induced headache in primary headaches may be associated with release of calcitonin gene-related peptide (CGRP).,11284996_1,-1,-1,0,1500,-1
5314,Ro4368554,37,38,233,242,"In conclusion, although Ro4368554 did not improve a time-related retention deficit, it reversed a cholinergic and a serotonergic memory deficit, suggesting that both mechanisms may be involved in the facilitation of object memory by Ro4368554 and, possibly, other 5-HT(6) receptor antagonists.",15957009_6,-1,-1,2,5314,-1
17482,imipramine,16,17,93,103,"Trimipramine (TRI), which shows a clinical antidepressant activity, is chemically related to imipramine but does not inhibit the reuptake of noradrenaline and 5-hydroxytryptamine, nor does it induce beta-adrenergic down-regulation.",9660111_1,-1,-1,0,17482,-1
14471,adriamycin,4,5,27,37,The cardiotoxic effects of adriamycin were studied in mammalian myocardial cells in culture as a model system.,7423039_1,0,-1,0,14471,0
17321,methylprednisolone,21,22,128,146,"The purpose of this randomized, double-blind, prospective study was to investigate whether intravenous (i.v.) administration of methylprednisolone (MP) prevents this complication.",9523850_3,0,-1,0,17321,0
7495,diclofenac,30,31,123,133,"RESULTS: Mean (SD; maximum) duration of treatment was 19.3 (10.3; 32.9) and 19.1 (10.4; 33.1) months in the etoricoxib and diclofenac groups, respectively.",17965424_6,0,-1,0,7495,0
729,uveitis,17,18,94,101,"Despite this, there was a dramatic decrease in the 50% incidence of blinding complications of uveitis cited in earlier studies.",1079693_9,-1,-1,1,729,-1
4392,cyclophosphamide,16,17,86,102,"OBJECTIVE: To assess and characterise the risk of bladder cancer, and its relation to cyclophosphamide, in patients with Wegener's granulomatosis.",15130900_1,0,-1,0,4392,0
8941,heparin,8,9,41,48,"Recently, a number of commercial lots of heparin products were found to be contaminated with an oversulfated chondroitin sulfate (OSCS) derivative that could elicit a hypotensive response in pigs following a single high-dose infusion.",19289093_2,0,-1,0,8941,0
15583,hypotension,3,4,22,33,Effects of deliberate hypotension induced by labetalol with isoflurane on neuropsychological function.,8424298_0,-1,1,1,15583,1
17005,dyskinesias,24,25,173,184,"Acute administration of A-86929 was as efficacious in alleviating MPTP-induced parkinsonism as levodopa and LY-171555, but was less likely to reproduce the levodopa-induced dyskinesias in these animals than with either LY-171555 or subsequent challenge of levodopa.",9270571_5,-1,1,1,17005,1
10782,morphine,9,10,67,75,"Amnesia produced by scopolamine and cycloheximide were reversed by morphine given 30 min before the test trial (pre-test), and pre-test morphine also facilitated the memory retrieval in the animals administered naloxone during the training trial.",2273650_1,0,-1,0,10782,0
12202,atrial fibrillation,14,16,79,98,"The most common signs of cardiotoxicity were chest pain, ST-T wave changes and atrial fibrillation.",3187073_10,-1,-1,1,12202,-1
5387,calcium,7,8,37,44,"The 2 patients with the higher serum calcium concentrations received pamidronate intravenously (60 and 30 mg, respectively), which caused severe hypocalcemia.",16006300_6,0,-1,0,5387,0
12784,allergic reaction,12,14,89,106,Oral diphenhydramine and prednisone were ineffective in preventing the recurrence of the allergic reaction.,3719553_3,-1,1,1,12784,1
9391,NMDA,29,30,187,191,"Results showed that SSR103800 (10-30 mg/kg p.o.) blocked hyperactivity induced by the non-competitive NMDA receptor antagonist, MK-801 and partially reversed spontaneous hyperactivity of NMDA Nr1(neo-/-) mice.",19759529_6,-1,-1,0,9391,-1
3850,morphine,24,25,146,154,"In contrast, both methscopolamine and neostigmine, which do not penetrate the blood-brain barrier, had no effect on the hyperactivity produced by morphine.",137340_4,0,-1,0,3850,0
8477,schizophrenia,12,13,98,111,Epidemiological evidence indicates that prenatal nutritional deprivation may increase the risk of schizophrenia.,18703024_1,-1,1,1,8477,1
7220,clozapine,2,3,17,26,"Considering that clozapine remains the gold standard in treatment of resistant psychosis, there is an urgent need to raise awareness among medical and paramedical staff involved in the care of these patients.",17612891_9,0,-1,0,7220,0
10907,bupivacaine,19,20,106,117,infusion of morphine (mean 73.6 mg) and five patients receiving a continuous extradural infusion of 0.25% bupivacaine (mean 192 mg) in the 24-h period following upper abdominal surgery.,2334618_3,0,-1,0,10907,0
1142,disease progression,17,19,149,168,"Although responding patients were scheduled to receive consolidation radiotherapy and 24 patients received preplanned second-line chemotherapy after disease progression, the response and toxicity rates reported refer only to the chemotherapy regimen given.",11135224_5,-1,-1,1,1142,-1
14934,renal failure,22,24,148,161,This patient underwent a 10-month regimen of rifampin and isoniazid for pulmonary tuberculosis and was discovered to have developed signs of severe renal failure five weeks after completion of therapy.,7834920_2,-1,-1,1,14934,-1
3324,cholestasis,5,6,43,54,The mechanisms of this ticlopidine-induced cholestasis are unclear.,12639165_8,-1,1,1,3324,1
16454,anuria,32,33,167,173,"She was treated with heparin, dipyridamole and hemodialysis; and after more than three months, her urinary output rose above 500 ml; and six months after the onset of anuria, dialysis treatment was stopped.",891050_2,-1,1,1,16454,1
17130,risperidone,38,39,241,252,"To determine if routine risperidone treatment is associated with a unique degree of D2 receptor occupancy and pattern of clinical effects, we used [123I]IBZM SPECT to determine D2 occupancy in subjects treated with routine clinical doses of risperidone (n = 12) or haloperidol (n = 7).",9351491_3,0,-1,0,17130,0
6599,hypertensive,21,22,110,122,"The area of histochemical injury (as a percent of the cross-sectional area of the hemisphere) was less in the hypertensive group (33 +/- 3% vs 21 +/- 2%, P less than 0.05).",1711760_11,-1,1,1,6599,1
1775,epinephrine,6,7,27,38,"However, a smaller dose of epinephrine was required in the Ropivacaine group than in the other groups.",11524350_12,0,-1,0,1775,0
7089,acute myocardial infarction,17,20,116,143,Clinical and experimental data published to date suggest several possible mechanisms by which cocaine may result in acute myocardial infarction.,1749407_1,-1,1,1,7089,1
13636,amitriptyline,2,3,14,27,"Dothiepin and amitriptyline were equally effective in alleviating the symptoms of depressive illness, and both were significantly superior to placebo.",6386793_2,0,-1,0,13636,0
1562,nephrotoxicity,16,17,94,108,Patients who are given this drug regimen should be observed very carefully for early signs of nephrotoxicity.,1130930_2,-1,1,1,1562,1
1075,coronary artery stenosis,13,16,85,109,"Coronary spasm was induced by intracoronary injection of acetylcholine, and no fixed coronary artery stenosis was documented on angiograms in all patients.",11078231_6,-1,-1,1,1075,-1
2883,rocuronium,41,42,190,200,"Group PS, the control group, received normal saline and succinylcholine 1.5 mg x kg(-1); Group LS, lidocaine 1.5 mg x kg(-1) and succinylcholine 1.5 mg x kg(-1); Group PR, normal saline and rocuronium 0.6 mg x kg(-1).",12452237_2,-1,-1,2,2883,-1
11682,hypertensive,6,7,75,87,Enhanced stimulus-induced neurotransmitter overflow in epinephrine-induced hypertensive rats is not mediated by prejunctional beta-adrenoceptor activation.,2886572_0,-1,1,1,11682,1
3288,prostate cancer,17,19,145,160,Increased frequency of venous thromboembolism with the combination of docetaxel and thalidomide in patients with metastatic androgen-independent prostate cancer.,12627929_0,-1,1,1,3288,1
9916,manifestations,1,2,5,19,"Oral manifestations of ""meth mouth"": a case report.",20098969_0,-1,-1,1,9916,-1
12333,benztropine,2,3,18,29,Ethopropazine and benztropine in neuroleptic-induced parkinsonism.,33969_0,-1,-1,0,12333,-1
