,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,label,orig_index,olabel
4797,P450,39,40,244,248,"In vitro studies using organic inhibitors specific for individual P450 isoenzymes and antibody inhibition experiments have further demonstrated that the increase in the activity of PROD, EROD and NDMA-d are due to the increase in the levels of P450 2B1/2B2, 1A1/1A2 and 2E1 isoenzymes, respectively.",12842176_5,0,-1,0,4797,0
4799,isoenzymes,45,46,274,284,"In vitro studies using organic inhibitors specific for individual P450 isoenzymes and antibody inhibition experiments have further demonstrated that the increase in the activity of PROD, EROD and NDMA-d are due to the increase in the levels of P450 2B1/2B2, 1A1/1A2 and 2E1 isoenzymes, respectively.",12842176_5,0,-1,0,4799,0
4805,P450,43,44,258,262,"Induction studies have further shown that while pretreatment of 3-methylcholanthrene (MC), an inducer of P4501A1/1A2, did not produce any significant effect in the incidence of lindane induced convulsions, pretreatment with phenobarbital (PB), an inducer of P450 2B1/2B2 or ethanol, an inducer of P450 2E1 catalysed reactions, significantly increased the incidence of lindane induced convulsions.",12842176_6,0,-1,0,4805,0
4806,P450,51,52,297,301,"Induction studies have further shown that while pretreatment of 3-methylcholanthrene (MC), an inducer of P4501A1/1A2, did not produce any significant effect in the incidence of lindane induced convulsions, pretreatment with phenobarbital (PB), an inducer of P450 2B1/2B2 or ethanol, an inducer of P450 2E1 catalysed reactions, significantly increased the incidence of lindane induced convulsions.",12842176_6,0,-1,0,4806,0
4815,ethinylestradiol,14,15,102,118,Absolute and attributable risk of venous thromboembolism in women on combined cyproterone acetate and ethinylestradiol.,12851669_0,0,-1,0,4815,0
4819,ethinylestradiol,19,20,118,134,"OBJECTIVE: To achieve absolute risk estimates of venous thromboembolism (VTE) among women on cyproterone acetate plus ethinylestradiol (CPA/EE), and among women on combined oral contraceptives (COCs).",12851669_1,0,-1,0,4819,0
4821,oral contraceptives,29,31,173,192,"OBJECTIVE: To achieve absolute risk estimates of venous thromboembolism (VTE) among women on cyproterone acetate plus ethinylestradiol (CPA/EE), and among women on combined oral contraceptives (COCs).",12851669_1,0,-1,0,4821,0
4846,acetylsalicylic acid,7,9,51,71,Comparison of developmental toxicology of aspirin (acetylsalicylic acid) in rats using selected dosing paradigms.,12852481_0,0,-1,0,4846,0
4847,nonsteroidal anti-inflammatory,7,9,43,73,BACKGROUND: Analysis of the literature for nonsteroidal anti-inflammatory drugs (NSAIDs) suggests that a low incidence of developmental anomalies occurs in rats given NSAIDs on specific days during organogenesis.,12852481_1,0,-1,0,4847,0
4849,acetylsalicylic acid,2,4,9,29,"Aspirin (acetylsalicylic acid [ASA]), an irreversible cyclooxygenase 1 and 2 inhibitor, induces developmental anomalies when administered to Wistar rats on gestational day (GD) 9, 10, or 11 (Kimmel CA, Wilson JG, Schumacher HJ.",12852481_2,0,-1,0,4849,0
4897,flumazenil,6,7,46,56,Reversal of central benzodiazepine effects by flumazenil after intravenous conscious sedation with diazepam and opioids: report of a double-blind multicenter study.,1286498_0,0,-1,0,4897,0
4899,opioids,14,15,112,119,Reversal of central benzodiazepine effects by flumazenil after intravenous conscious sedation with diazepam and opioids: report of a double-blind multicenter study.,1286498_0,0,-1,0,4899,0
4901,Flumazenil,1,2,4,14,"The Flumazenil in Intravenous Conscious Sedation with Diazepam Multicenter Study Group II.The efficacy and safety of a new benzodiazepine antagonist, flumazenil, were assessed in a double-blind multicenter study.",1286498_1,0,-1,0,4901,0
4903,flumazenil,21,22,150,160,"The Flumazenil in Intravenous Conscious Sedation with Diazepam Multicenter Study Group II.The efficacy and safety of a new benzodiazepine antagonist, flumazenil, were assessed in a double-blind multicenter study.",1286498_1,0,-1,0,4903,0
4905,Flumazenil,0,1,0,10,"Flumazenil (mean dose, 0.76 mg) or placebo (mean dose, 8.9 ml) was administered intravenously to 130 and 67 patients, respectively, who had been given diazepam in conjunction with an opioid (fentanyl, meperidine, or morphine) for the induction and maintenance of intravenous conscious sedation for diagnostic or therapeutic surgical procedures.",1286498_2,0,-1,0,4905,0
4912,flumazenil,10,11,70,80,The group assessable for efficacy comprised 122 patients treated with flumazenil and 64 patients given placebo.,1286498_3,0,-1,0,4912,0
4921,Flumazenil,0,1,0,10,"Flumazenil was well tolerated, with no serious adverse effects reported.",1286498_7,0,-1,0,4921,0
4929,flumazenil,11,12,64,74,The most common adverse effects were nausea and vomiting in the flumazenil group and nausea and injection-site pain in the placebo group.,1286498_9,0,-1,0,4929,0
4931,Flumazenil,0,1,0,10,Flumazenil was found to promptly reverse sedation induced by diazepam in the presence of opioids.,1286498_10,0,-1,0,4931,0
4933,opioids,14,15,89,96,Flumazenil was found to promptly reverse sedation induced by diazepam in the presence of opioids.,1286498_10,0,-1,0,4933,0
4959,Neuroprotective,0,1,0,15,"Neuroprotective action of MPEP, a selective mGluR5 antagonist, in methamphetamine-induced dopaminergic neurotoxicity is associated with a decrease in dopamine outflow and inhibition of hyperthermia in rats.",12907309_0,0,-1,0,4959,0
4961,mGluR5,7,8,44,50,"Neuroprotective action of MPEP, a selective mGluR5 antagonist, in methamphetamine-induced dopaminergic neurotoxicity is associated with a decrease in dopamine outflow and inhibition of hyperthermia in rats.",12907309_0,0,-1,0,4961,0
4965,metabotropic glutamate receptor 5,11,15,49,82,The aim of this study was to examine the role of metabotropic glutamate receptor 5 (mGluR5) in the toxic action of methamphetamine on dopaminergic neurones in rats.,12907309_1,0,-1,0,4965,0
4966,mGluR5,16,17,84,90,The aim of this study was to examine the role of metabotropic glutamate receptor 5 (mGluR5) in the toxic action of methamphetamine on dopaminergic neurones in rats.,12907309_1,0,-1,0,4966,0
4967,toxic action,20,22,99,111,The aim of this study was to examine the role of metabotropic glutamate receptor 5 (mGluR5) in the toxic action of methamphetamine on dopaminergic neurones in rats.,12907309_1,0,-1,0,4967,0
4971,mGluR5,4,5,26,32,"A selective antagonist of mGluR5, 2-methyl-6-(phenylethynyl)pyridine (MPEP; 5 mg/kg ip), when administered five times immediately before each methamphetamine injection reversed the above-mentioned methamphetamine effects.",12907309_3,0,-1,0,4971,0
4978,mGluR5,10,11,55,61,The results of this study suggest that the blockade of mGluR5 by MPEP may protect dopaminergic neurones against methamphetamine-induced toxicity.,12907309_7,0,-1,0,4978,0
4980,dopaminergic,15,16,82,94,The results of this study suggest that the blockade of mGluR5 by MPEP may protect dopaminergic neurones against methamphetamine-induced toxicity.,12907309_7,0,-1,0,4980,0
4986,mGluR5,24,25,170,176,"Neuroprotection rendered by MPEP may be associated with the reduction of the methamphetamine-induced dopamine efflux in the striatum due to the blockade of extrastriatal mGluR5, and with a decrease in hyperthermia.",12907309_8,0,-1,0,4986,0
5015,gamma-aminobutyric acid,18,20,125,148,The present study was designed to evaluate two endogenous and one synthetic neuroactive steroid that positively modulate the gamma-aminobutyric acid (GABA(A)) receptor against the increase in sensitivity to the convulsant effects of cocaine engendered by repeated cocaine administration (seizure kindling).,12921865_3,0,-1,0,5015,0
5016,GABA(A)) receptor,21,25,150,167,The present study was designed to evaluate two endogenous and one synthetic neuroactive steroid that positively modulate the gamma-aminobutyric acid (GABA(A)) receptor against the increase in sensitivity to the convulsant effects of cocaine engendered by repeated cocaine administration (seizure kindling).,12921865_3,0,-1,0,5016,0
5017,convulsant effects,32,34,211,229,The present study was designed to evaluate two endogenous and one synthetic neuroactive steroid that positively modulate the gamma-aminobutyric acid (GABA(A)) receptor against the increase in sensitivity to the convulsant effects of cocaine engendered by repeated cocaine administration (seizure kindling).,12921865_3,0,-1,0,5017,0
5020,Allopregnanolone,0,1,0,16,"Allopregnanolone (3alpha-hydroxy-5alpha-pregnan-20-one), pregnanolone (3alpha-hydroxy-5beta-pregnan-20-one) and ganaxolone (a synthetic derivative of allopregnanolone 3alpha-hydroxy-3beta-methyl-5alpha-pregnan-20-one) were tested for their ability to suppress the expression (anticonvulsant effect) and development (antiepileptogenic effect) of cocaine-kindled seizures in male, Swiss-Webster mice.",12921865_4,0,-1,0,5020,0
5021,pregnanolone,5,6,57,69,"Allopregnanolone (3alpha-hydroxy-5alpha-pregnan-20-one), pregnanolone (3alpha-hydroxy-5beta-pregnan-20-one) and ganaxolone (a synthetic derivative of allopregnanolone 3alpha-hydroxy-3beta-methyl-5alpha-pregnan-20-one) were tested for their ability to suppress the expression (anticonvulsant effect) and development (antiepileptogenic effect) of cocaine-kindled seizures in male, Swiss-Webster mice.",12921865_4,0,-1,0,5021,0
5024,allopregnanolone,16,17,150,166,"Allopregnanolone (3alpha-hydroxy-5alpha-pregnan-20-one), pregnanolone (3alpha-hydroxy-5beta-pregnan-20-one) and ganaxolone (a synthetic derivative of allopregnanolone 3alpha-hydroxy-3beta-methyl-5alpha-pregnan-20-one) were tested for their ability to suppress the expression (anticonvulsant effect) and development (antiepileptogenic effect) of cocaine-kindled seizures in male, Swiss-Webster mice.",12921865_4,0,-1,0,5024,0
5027,modulators,6,7,30,40,"All of these positive GABA(A) modulators suppressed the expression of kindled seizures, whereas only allopregnanolone and ganaxolone inhibited the development of kindling.",12921865_6,0,-1,0,5027,0
5028,allopregnanolone,16,17,101,117,"All of these positive GABA(A) modulators suppressed the expression of kindled seizures, whereas only allopregnanolone and ganaxolone inhibited the development of kindling.",12921865_6,0,-1,0,5028,0
5030,Allopregnanolone,0,1,0,16,"Allopregnanolone and pregnanolone, but not ganaxolone, also reduced cumulative lethality associated with kindling.",12921865_7,0,-1,0,5030,0
5031,pregnanolone,2,3,21,33,"Allopregnanolone and pregnanolone, but not ganaxolone, also reduced cumulative lethality associated with kindling.",12921865_7,0,-1,0,5031,0
5035,convulsant,8,9,68,78,These findings demonstrate that some neuroactive steroids attenuate convulsant and sensitizing properties of cocaine and add to a growing literature on their potential use in the modulation of effects of drugs of abuse.,12921865_8,0,-1,0,5035,0
5038,radiocontrast,6,7,46,59,Potential deleterious effect of furosemide in radiocontrast nephropathy.,1300436_0,0,-1,0,5038,0
5040,radiocontrast,21,22,124,137,The purpose of the study was to determine the efficacy of furosemide in addition to intravenous fluids in the prevention of radiocontrast nephropathy.,1300436_1,0,-1,0,5040,0
5041,radiocontrast,6,7,27,40,"18 patients, referred to a radiocontrast study, considered at risk because of preexisting renal insufficiency, were enrolled in a prospective, randomized, controlled trial, performed at the secondary care center of a 1,100-bed private university hospital.",1300436_2,0,-1,0,5041,0
5048,contrast material,24,26,129,146,"In addition to fluids, the treatment group received furosemide (mean dose 110 mg) intravenously 30 min prior to the injection of contrast material.",1300436_3,0,-1,0,5048,0
5051,contrast material,11,13,87,104,"Radiological studies were mostly angiographies performed with both ionic and non-ionic contrast material, at an average dose of 245 ml.",1300436_5,0,-1,0,5051,0
5055,creatinine,23,24,125,135,"Renal function significantly deteriorated in the group pretreated with furosemide (p < 0.005 by ANOVA), with a rise in serum creatinine from 145 +/- 13 to 182 +/- 16 mumol/l at 24 h, while no change occurred in the control group (from 141 +/- 6 to 142 +/- 7 mumol/l).",1300436_6,0,-1,0,5055,0
5066,radiocontrast,8,9,51,64,Furosemide may be deleterious in the prevention of radiocontrast nephropathy.,1300436_8,0,-1,0,5066,0
5067,Progestational agents,0,2,0,21,Progestational agents and blood coagulation.,133615_0,0,-1,0,5067,0
5070,oral contraceptive,5,7,42,60,Thromboembolic and other complications of oral contraceptive therapy in relationship to pretreatment levels of blood coagulation factors: summary report of a ten-year study.,133615_2,0,-1,0,5070,0
5075,oral contraceptives,21,23,119,138,"During a ten-year period, 348 women were studied for a total of 5,877 patient months in four separate studies relating oral contraceptives to changes in hematologic parameters.",133615_3,0,-1,0,5075,0
5082,blood group,9,11,38,49,All four patients were of the A or AB blood group.,133615_11,0,-1,0,5082,0
5087,oral contraceptive,19,21,109,127,It appears from these data that hematologic work-ups may be useful in women who are about to start long-term oral contraceptive therapy.,133615_13,0,-1,0,5087,0
5097,(3,35,37,163,165,2. Conscious SHR (male 300-350 g) were subjected to 90 degrees head-up tilts for 60 s following acute administration of prazosin (0.1 mg kg-1 i.p.) or rauwolscine (3 mg kg-1 i.v.).,1355091_2,0,-1,0,5097,0
5121,(3,5,7,42,44,"Conversely, administration of rauwolscine (3 mg kg-1 i.v.) in chronic prazosin treated SHR decreased the basal MAP by 12-31% (n = 4), and subsequent tilts induced further drops of MAP by 19-23% in these rats.",1355091_9,0,-1,0,5121,0
