,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemical_distsv,lf_disease_distsv,label,orig_index,olabel
22083,carboplatin,3,4,25,36,Paclitaxel combined with carboplatin in the first-line treatment of advanced ovarian cancer.,8643973_0,0,-1,0,22083,0
22088,paclitaxel,12,13,62,72,"In a phase I study to determine the maximum tolerated dose of paclitaxel (Taxol; Bristol-Myers Squibb Company, Princeton, NJ) given as a 3-hour infusion in combination with carboplatin administered every 21 days to women with advanced ovarian cancer, paclitaxel doses were escalated as follows: level 1, 135 mg/m2; level 2, 160 mg/m2; level 3, 185 mg/m2; and level 4,210 mg/m2.",8643973_1,0,-1,0,22088,0
22091,carboplatin,32,33,173,184,"In a phase I study to determine the maximum tolerated dose of paclitaxel (Taxol; Bristol-Myers Squibb Company, Princeton, NJ) given as a 3-hour infusion in combination with carboplatin administered every 21 days to women with advanced ovarian cancer, paclitaxel doses were escalated as follows: level 1, 135 mg/m2; level 2, 160 mg/m2; level 3, 185 mg/m2; and level 4,210 mg/m2.",8643973_1,0,-1,0,22091,0
22093,paclitaxel,44,45,251,261,"In a phase I study to determine the maximum tolerated dose of paclitaxel (Taxol; Bristol-Myers Squibb Company, Princeton, NJ) given as a 3-hour infusion in combination with carboplatin administered every 21 days to women with advanced ovarian cancer, paclitaxel doses were escalated as follows: level 1, 135 mg/m2; level 2, 160 mg/m2; level 3, 185 mg/m2; and level 4,210 mg/m2.",8643973_1,0,-1,0,22093,0
22095,carboplatin,4,5,18,29,The fixed dose of carboplatin at levels 1 through 4 was given to achieve an area under the concentration-time curve (AUC) of 5 using the Calvert formula.,8643973_2,0,-1,0,22095,0
22098,carboplatin,6,7,22,33,"In levels 5 and 6 the carboplatin dose was targeted at AUCs of 6 and 7.5, respectively, combined with a fixed paclitaxel dose of 185 mg/m2.",8643973_3,0,-1,0,22098,0
22099,paclitaxel,23,24,110,120,"In levels 5 and 6 the carboplatin dose was targeted at AUCs of 6 and 7.5, respectively, combined with a fixed paclitaxel dose of 185 mg/m2.",8643973_3,0,-1,0,22099,0
22107,paclitaxel,6,7,36,46,We conclude that the combination of paclitaxel 185 mg/m2 administered as a 3-hour infusion followed immediately by a 1-hour infusion of carboplatin at an AUC of 6 can be administered safely in a 21-day schedule in the outpatient setting.,8643973_9,0,-1,0,22107,0
22110,carboplatin,21,22,136,147,We conclude that the combination of paclitaxel 185 mg/m2 administered as a 3-hour infusion followed immediately by a 1-hour infusion of carboplatin at an AUC of 6 can be administered safely in a 21-day schedule in the outpatient setting.,8643973_9,0,-1,0,22110,0
22114,paclitaxel,8,9,46,56,The recommended dose for phase III studies is paclitaxel 185 mg/m2 and carboplatin AUC 6.,8643973_10,0,-1,0,22114,0
22116,carboplatin,12,13,71,82,The recommended dose for phase III studies is paclitaxel 185 mg/m2 and carboplatin AUC 6.,8643973_10,0,-1,0,22116,0
22117,propranolol,5,6,46,57,Improvement of levodopa-induced dyskinesia by propranolol in Parkinson's disease.,8649546_0,0,-1,0,22117,0
22121,propranolol,16,17,108,119,Seven patients suffering from Parkinson's disease (PD) with severely disabling dyskinesia received low-dose propranolol as an adjunct to the currently used medical treatment.,8649546_1,0,-1,0,22121,0
22134,methylprednisolone,18,19,89,107,"Therefore, 60 male rats were randomly assigned to receive daily injection of saline (C), methylprednisolone (M), or triamcinolone (T) 80 mg/kg/d for 5 d. Nutritional intake, measured daily in 15 animals, showed a significant reduction of food intake in the steroid-treated groups (-50 and -79% in M and T, respectively).",8665051_3,0,-1,0,22134,0
22190,mesna,4,5,42,47,Continuous subcutaneous administration of mesna to prevent ifosfamide-induced hemorrhagic cystitis.,8677458_0,0,-1,0,22190,0
22193,ifosfamide,8,9,54,64,Hemorrhagic cystitis is a major potential toxicity of ifosfamide that can be prevented by administering mesna along with the cytotoxic agent.,8677458_1,0,-1,0,22193,0
22194,mesna,15,16,104,109,Hemorrhagic cystitis is a major potential toxicity of ifosfamide that can be prevented by administering mesna along with the cytotoxic agent.,8677458_1,0,-1,0,22194,0
22196,Mesna,0,1,0,5,"Mesna is generally administered by the intravenous route, although experience with oral delivery of the drug has increased.",8677458_2,0,-1,0,22196,0
22200,mesna,5,6,46,51,The continuous subcutaneous administration of mesna has the advantage of not requiring intravenous access.,8677458_3,0,-1,0,22200,0
22205,mesna,19,20,120,125,"In addition, subcutaneous delivery of the neutralizing agent will not be associated with the risk of inadequate urinary mesna concentrations, such as in a patient taking oral mesna who experiences severe ifosfamide-induced emesis and is unable to absorb the drug.",8677458_4,0,-1,0,22205,0
22206,mesna,29,30,175,180,"In addition, subcutaneous delivery of the neutralizing agent will not be associated with the risk of inadequate urinary mesna concentrations, such as in a patient taking oral mesna who experiences severe ifosfamide-induced emesis and is unable to absorb the drug.",8677458_4,0,-1,0,22206,0
22209,mesna,6,7,57,62,"Limited clinical experience with continuous subcutaneous mesna administration suggests it is a safe, practical, and economic method of drug delivery that permits ifosfamide to be administered successfully in the outpatient setting.",8677458_5,0,-1,0,22209,0
22212,ifosfamide,24,25,162,172,"Limited clinical experience with continuous subcutaneous mesna administration suggests it is a safe, practical, and economic method of drug delivery that permits ifosfamide to be administered successfully in the outpatient setting.",8677458_5,0,-1,0,22212,0
22223,lignocaine,11,12,67,77,Leg and back pain after spinal anaesthesia involving hyperbaric 5% lignocaine.,8686832_0,0,-1,0,22223,0
22224,lignocaine,12,13,54,64,"Fifty-four patients, aged 27-90 years, who were given lignocaine 5% in 6.8% glucose solution for spinal anaesthesia were studied.",8686832_1,0,-1,0,22224,0
22231,lignocaine,14,15,77,87,Leg and/or back pain is associated with the intrathecal use of hyperbaric 5% lignocaine.,8686832_5,0,-1,0,22231,0
22241,streptozotocin,20,21,139,153,"Heparan sulphate-associated anionic sites in the glomerular basement membrane were studied in rats 8 months after induction of diabetes by streptozotocin and in age- adn sex-matched control rats, employing the cationic dye cuprolinic blue.",8690168_1,0,-1,0,22241,0
22311,tacrolimus,6,7,54,64,Microangiopathic hemolytic anemia complicating FK506 (tacrolimus) therapy.,8701950_0,0,-1,0,22311,0
22315,tacrolimus,19,20,108,118,We describe 3 episodes of microangiopathic hemolytic anemia (MAHA) in 2 solid organ recipients under FK506 (tacrolimus) therapy.,8701950_1,0,-1,0,22315,0
22319,dipyridamole,23,24,139,151,"In both cases, discontinuation of FK506 and treatment with plasma exchange, fresh frozen plasma replacement, corticosteroids, aspirin, and dipyridamole led to resolution of MAHA.",8701950_2,0,-1,0,22319,0
22381,5-fluorouracil,18,19,93,107,"The nephrotoxic action of anticancer drugs such as nitrogranulogen (NG), methotrexate (MTX), 5-fluorouracil (5-FU) and cyclophosphamide (CY) administered alone or in combination [MTX + 5-FU + CY (CMF)] was evaluated in experiments on Wistar rats.",8739323_1,0,-1,0,22381,0
22383,cyclophosphamide,23,24,119,135,"The nephrotoxic action of anticancer drugs such as nitrogranulogen (NG), methotrexate (MTX), 5-fluorouracil (5-FU) and cyclophosphamide (CY) administered alone or in combination [MTX + 5-FU + CY (CMF)] was evaluated in experiments on Wistar rats.",8739323_1,0,-1,0,22383,0
22391,creatinine,4,5,27,37,"After drug administration, creatinine concentrations in the plasma and in the urine of the rats were determined, as well as creatinine clearance.",8739323_2,0,-1,0,22391,0
22392,creatinine,22,23,124,134,"After drug administration, creatinine concentrations in the plasma and in the urine of the rats were determined, as well as creatinine clearance.",8739323_2,0,-1,0,22392,0
22395,creatinine,14,15,75,85,After MTX administration a significant increase (p = 0.0228) in the plasma creatinine concentration and a significant (p = 0.0001) decrease in creatinine clearance was noted compared to controls.,8739323_4,0,-1,0,22395,0
22396,creatinine,26,27,143,153,After MTX administration a significant increase (p = 0.0228) in the plasma creatinine concentration and a significant (p = 0.0001) decrease in creatinine clearance was noted compared to controls.,8739323_4,0,-1,0,22396,0
22400,creatinine,15,16,92,102,"After the administration of NG, 5-FU and CY neither a statistically significant increase in creatinine concentration nor an increase in creatinine clearance was observed compared to the group receiving no cytostatics.",8739323_5,0,-1,0,22400,0
22401,creatinine,21,22,136,146,"After the administration of NG, 5-FU and CY neither a statistically significant increase in creatinine concentration nor an increase in creatinine clearance was observed compared to the group receiving no cytostatics.",8739323_5,0,-1,0,22401,0
22405,creatinine,18,19,105,115,"Following polytherapy according to the CMF regimen, a statistically significant decrease (p = 0.0343) in creatinine clearance was found, but creatinine concentration did not increase significantly compared to controls.",8739323_6,0,-1,0,22405,0
22406,creatinine,24,25,141,151,"Following polytherapy according to the CMF regimen, a statistically significant decrease (p = 0.0343) in creatinine clearance was found, but creatinine concentration did not increase significantly compared to controls.",8739323_6,0,-1,0,22406,0
22506,paroxetine,7,8,44,54,This drug was initiated in association with paroxetine and dosulepine hydrochloride in a tetraparetic patient with chronic pain.,8766220_2,0,-1,0,22506,0
22544,tacrolimus,11,12,80,90,Effect of nifedipine on renal function in liver transplant recipients receiving tacrolimus.,8829025_0,0,-1,0,22544,0
22547,tacrolimus,14,15,93,103,The effect of nifedipine on renal function in liver transplant recipients who were receiving tacrolimus was evaluated between January 1992 and January 1996.,8829025_1,0,-1,0,22547,0
22548,tacrolimus,5,6,33,43,"Two groups of patients receiving tacrolimus were compared over a period of 1 year, one group comprising hypertensive patients who were receiving nifedipine, and the other comprising nonhypertensive patients not receiving nifedipine.",8829025_2,0,-1,0,22548,0
22554,tacrolimus,12,13,90,100,The observed positive impact of nifedipine on reducing the nephrotoxicity associated with tacrolimus in liver transplant recipients should be an important factor in selecting an agent to treat hypertension in this population.,8829025_5,0,-1,0,22554,0
22646,Venlafaxine,0,1,0,11,Venlafaxine is a new antidepressant agent that inhibits the reuptake of serotonin and norepinephrine.,8888541_3,0,-1,0,22646,0
22649,venlafaxine,15,16,75,86,He had been well until the morning of presentation when he took 1/2 tab of venlafaxine.,8888541_5,0,-1,0,22649,0
22671,oral contraceptives,16,18,76,95,A case is reported of the hemolytic uremic syndrome (HUS) in a woman taking oral contraceptives.,891050_1,0,-1,0,22671,0
22673,dipyridamole,6,7,30,42,"She was treated with heparin, dipyridamole and hemodialysis; and after more than three months, her urinary output rose above 500 ml; and six months after the onset of anuria, dialysis treatment was stopped.",891050_2,0,-1,0,22673,0
22680,Cyclophosphamide,0,1,0,16,Cyclophosphamide associated bladder cancer--a highly aggressive disease: analysis of 12 cases.,8911359_0,0,-1,0,22680,0
22683,cyclophosphamide,13,14,74,90,"PURPOSE: We gained knowledge of the etiology, treatment and prevention of cyclophosphamide associated urothelial cancer.",8911359_1,0,-1,0,22683,0
22686,cyclophosphamide,20,21,89,105,MATERIALS AND METHODS: The medical records of 6 men and 6 women (mean age 55 years) with cyclophosphamide associated bladder cancer were reviewed.,8911359_2,0,-1,0,22686,0
22693,Cyclophosphamide,2,3,13,29,CONCLUSIONS: Cyclophosphamide associated bladder tumor is an aggressive disease.,8911359_7,0,-1,0,22693,0
22752,bradykinin,4,5,22,32,Role of activation of bradykinin B2 receptors in disruption of the blood-brain barrier during acute hypertension.,8955532_0,0,-1,0,22752,0
22759,bradykinin,13,14,73,83,The goal of this study was to determine the role of synthesis/release of bradykinin to activate B2 receptors in disruption of the blood-brain barrier during acute hypertension.,8955532_2,0,-1,0,22759,0
22765,dextran,11,12,92,99,Permeability of the blood-brain barrier was quantitated by clearance of fluorescent-labeled dextran before and during phenylephrine-induced acute hypertension in rats treated with vehicle and Hoe-140 (0.1 microM).,8955532_3,0,-1,0,22765,0
22771,dextran,12,13,101,108,"Phenylephrine infusion increased arterial pressure, arteriolar diameter and clearance of fluorescent dextran by a similar magnitude in both groups.",8955532_4,0,-1,0,22771,0
22775,bradykinin,19,20,135,145,These findings suggest that disruption of the blood-brain barrier during acute hypertension is not related to the synthesis/release of bradykinin to activate B2 receptors.,8955532_5,0,-1,0,22775,0
